"FIPS","FSA County","Program Year","Pasture Type","Qualifying Drought Event","Qualifying Date","Drought Factor","Maximum Eligible Payment Months","Payment Factor"
"46105","46105",2016,"Long Season Small Grains","D2","2016-09-12",1,5,1
"46105","46105",2016,"Native Pasture","D2","2016-09-12",1,5,1
"47001","47001",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,4
"47001","47001",2016,"Full Season Improved Pasture","D4a","2016-11-22",4,5,4
"47003","47003",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47007","47007",2016,"Forage Sorghum","D2","2016-08-29",1,4,1
"47007","47007",2016,"Full Season Improved Pasture","D2","2016-08-29",1,5,4
"47007","47007",2016,"Full Season Improved Pasture","D3a","2016-10-18",3,5,4
"47007","47007",2016,"Full Season Improved Pasture","D3b","2016-11-14",4,5,4
"47007","47007",2016,"Full Season Improved Pasture","D4a","2016-11-22",4,5,4
"47007","47007",2016,"Native Pasture","D2","2016-08-29",1,4,1
"47009","47009",2016,"Full Season Improved Pasture","D3a","2016-11-01",3,5,4
"47009","47009",2016,"Full Season Improved Pasture","D4a","2016-11-15",4,5,4
"47011","47011",2016,"Forage Sorghum","D3a","2016-07-26",3,4,4
"47011","47011",2016,"Forage Sorghum","D3b","2016-08-22",4,4,4
"47011","47011",2016,"Forage Sorghum","D4a","2016-09-27",4,4,4
"47011","47011",2016,"Full Season Improved Pasture","D2","2016-07-25",1,5,5
"47011","47011",2016,"Full Season Improved Pasture","D3a","2016-07-26",3,5,5
"47011","47011",2016,"Full Season Improved Pasture","D3b","2016-08-22",4,5,5
"47011","47011",2016,"Full Season Improved Pasture","D4a","2016-09-27",4,5,5
"47011","47011",2016,"Full Season Improved Pasture","D4b","2016-10-24",5,5,5
"47011","47011",2016,"Native Pasture","D2","2016-07-25",1,4,4
"47011","47011",2016,"Native Pasture","D3a","2016-07-26",3,4,4
"47011","47011",2016,"Native Pasture","D3b","2016-08-22",4,4,4
"47013","47013",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47015","47015",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47021","47021",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47025","47025",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47027","47027",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47029","47029",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47031","47031",2016,"Forage Sorghum","D2","2016-08-10",1,4,1
"47031","47031",2016,"Full Season Improved Pasture","D2","2016-08-08",1,5,3
"47031","47031",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47031","47031",2016,"Native Pasture","D2","2016-08-08",1,4,1
"47035","47035",2016,"Full Season Improved Pasture","D3a","2016-10-18",3,5,4
"47035","47035",2016,"Full Season Improved Pasture","D3b","2016-11-14",4,5,4
"47035","47035",2016,"Full Season Improved Pasture","D4a","2016-11-22",4,5,4
"47037","47037",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47041","47041",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47043","47043",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47049","47049",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47051","47051",2016,"Forage Sorghum","D3a","2016-07-05",3,4,4
"47051","47051",2016,"Forage Sorghum","D3b","2016-08-01",4,4,4
"47051","47051",2016,"Forage Sorghum","D4a","2016-10-11",4,4,4
"47051","47051",2016,"Full Season Improved Pasture","D3a","2016-07-05",3,5,5
"47051","47051",2016,"Full Season Improved Pasture","D3b","2016-08-01",4,5,5
"47051","47051",2016,"Full Season Improved Pasture","D4a","2016-10-11",4,5,5
"47051","47051",2016,"Full Season Improved Pasture","D4b","2016-11-07",5,5,5
"47051","47051",2016,"Native Pasture","D3a","2016-07-05",3,4,4
"47051","47051",2016,"Native Pasture","D3b","2016-08-01",4,4,4
"47055","47055",2016,"Full Season Improved Pasture","D2","2016-08-08",1,5,4
"47055","47055",2016,"Full Season Improved Pasture","D3a","2016-10-25",3,5,4
"47055","47055",2016,"Full Season Improved Pasture","D3b","2016-11-21",4,5,4
"47055","47055",2016,"Native Pasture","D2","2016-08-08",1,4,1
"47057","47057",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47059","47059",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47061","47061",2016,"Forage Sorghum","D2","2016-08-10",1,4,1
"47061","47061",2016,"Full Season Improved Pasture","D2","2016-08-08",1,5,4
"47061","47061",2016,"Full Season Improved Pasture","D3a","2016-10-18",3,5,4
"47061","47061",2016,"Full Season Improved Pasture","D3b","2016-11-14",4,5,4
"47061","47061",2016,"Native Pasture","D2","2016-08-08",1,4,1
"47063","47063",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47065","47065",2016,"Forage Sorghum","D3a","2016-06-28",3,4,4
"47065","47065",2016,"Forage Sorghum","D3b","2016-07-25",4,4,4
"47065","47065",2016,"Forage Sorghum","D4a","2016-09-27",4,4,4
"47065","47065",2016,"Full Season Improved Pasture","D3a","2016-06-28",3,5,5
"47065","47065",2016,"Full Season Improved Pasture","D3b","2016-07-25",4,5,5
"47065","47065",2016,"Full Season Improved Pasture","D4a","2016-09-27",4,5,5
"47065","47065",2016,"Full Season Improved Pasture","D4b","2016-10-24",5,5,5
"47065","47065",2016,"Native Pasture","D3a","2016-06-28",3,4,4
"47065","47065",2016,"Native Pasture","D3b","2016-07-25",4,4,4
"47067","47067",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47071","47071",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47073","47073",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47081","47081",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47087","47087",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47089","47089",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47093","47093",2016,"Full Season Improved Pasture","D3a","2016-11-01",3,5,4
"47093","47093",2016,"Full Season Improved Pasture","D4a","2016-11-22",4,5,4
"47099","47099",2016,"Full Season Improved Pasture","D3a","2016-10-25",3,5,4
"47099","47099",2016,"Full Season Improved Pasture","D3b","2016-11-21",4,5,4
"47101","47101",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47103","47103",2016,"Forage Sorghum","D3a","2016-07-05",3,4,3
"47103","47103",2016,"Full Season Improved Pasture","D3a","2016-07-05",3,5,4
"47103","47103",2016,"Full Season Improved Pasture","D3b","2016-10-31",4,5,4
"47103","47103",2016,"Native Pasture","D3a","2016-07-05",3,4,3
"47105","47105",2016,"Full Season Improved Pasture","D3a","2016-11-01",3,5,4
"47105","47105",2016,"Full Season Improved Pasture","D4a","2016-11-08",4,5,4
"47107","47107",2016,"Forage Sorghum","D2","2016-08-29",1,4,3
"47107","47107",2016,"Forage Sorghum","D3a","2016-09-27",3,4,3
"47107","47107",2016,"Full Season Improved Pasture","D2","2016-08-29",1,5,5
"47107","47107",2016,"Full Season Improved Pasture","D3a","2016-09-27",3,5,5
"47107","47107",2016,"Full Season Improved Pasture","D3b","2016-10-24",4,5,5
"47107","47107",2016,"Full Season Improved Pasture","D4a","2016-11-01",4,5,5
"47107","47107",2016,"Full Season Improved Pasture","D4b","2016-11-28",5,5,5
"47107","47107",2016,"Native Pasture","D2","2016-08-29",1,4,1
"47111","47111",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47115","47115",2016,"Forage Sorghum","D3a","2016-06-28",3,4,4
"47115","47115",2016,"Forage Sorghum","D3b","2016-07-25",4,4,4
"47115","47115",2016,"Forage Sorghum","D4a","2016-09-27",4,4,4
"47115","47115",2016,"Full Season Improved Pasture","D3a","2016-06-28",3,5,5
"47115","47115",2016,"Full Season Improved Pasture","D3b","2016-07-25",4,5,5
"47115","47115",2016,"Full Season Improved Pasture","D4a","2016-09-27",4,5,5
"47115","47115",2016,"Full Season Improved Pasture","D4b","2016-10-24",5,5,5
"47115","47115",2016,"Native Pasture","D3a","2016-06-28",3,4,4
"47115","47115",2016,"Native Pasture","D3b","2016-07-25",4,4,4
"47117","47117",2016,"Full Season Improved Pasture","D3a","2016-10-25",3,5,3
"47119","47119",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47121","47121",2016,"Forage Sorghum","D3a","2016-08-16",3,4,3
"47121","47121",2016,"Full Season Improved Pasture","D3a","2016-08-16",3,5,5
"47121","47121",2016,"Full Season Improved Pasture","D3b","2016-10-17",4,5,5
"47121","47121",2016,"Full Season Improved Pasture","D4a","2016-11-01",4,5,5
"47121","47121",2016,"Full Season Improved Pasture","D4b","2016-11-28",5,5,5
"47121","47121",2016,"Native Pasture","D3a","2016-08-16",3,4,3
"47123","47123",2016,"Forage Sorghum","D2","2016-08-29",1,4,1
"47123","47123",2016,"Full Season Improved Pasture","D2","2016-08-29",1,5,5
"47123","47123",2016,"Full Season Improved Pasture","D3a","2016-10-18",3,5,5
"47123","47123",2016,"Full Season Improved Pasture","D4a","2016-11-01",4,5,5
"47123","47123",2016,"Full Season Improved Pasture","D4b","2016-11-28",5,5,5
"47123","47123",2016,"Native Pasture","D2","2016-08-29",1,4,1
"47125","47125",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47127","47127",2016,"Forage Sorghum","D2","2016-08-10",1,4,1
"47127","47127",2016,"Full Season Improved Pasture","D2","2016-08-08",1,5,3
"47127","47127",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47127","47127",2016,"Native Pasture","D2","2016-08-08",1,4,1
"47129","47129",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,4
"47129","47129",2016,"Full Season Improved Pasture","D4a","2016-11-22",4,5,4
"47133","47133",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47137","47137",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47139","47139",2016,"Forage Sorghum","D3a","2016-07-26",3,4,4
"47139","47139",2016,"Forage Sorghum","D3b","2016-08-22",4,4,4
"47139","47139",2016,"Full Season Improved Pasture","D2","2016-07-25",1,5,5
"47139","47139",2016,"Full Season Improved Pasture","D3a","2016-07-26",3,5,5
"47139","47139",2016,"Full Season Improved Pasture","D3b","2016-08-22",4,5,5
"47139","47139",2016,"Full Season Improved Pasture","D4a","2016-11-01",4,5,5
"47139","47139",2016,"Full Season Improved Pasture","D4b","2016-11-28",5,5,5
"47139","47139",2016,"Native Pasture","D2","2016-07-25",1,4,4
"47139","47139",2016,"Native Pasture","D3a","2016-07-26",3,4,4
"47139","47139",2016,"Native Pasture","D3b","2016-08-22",4,4,4
"47141","47141",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47143","47143",2016,"Forage Sorghum","D3a","2016-08-16",3,4,3
"47143","47143",2016,"Full Season Improved Pasture","D3a","2016-08-16",3,5,5
"47143","47143",2016,"Full Season Improved Pasture","D2","2016-10-17",1,5,5
"47143","47143",2016,"Full Season Improved Pasture","D4a","2016-11-01",4,5,5
"47143","47143",2016,"Full Season Improved Pasture","D4b","2016-11-28",5,5,5
"47143","47143",2016,"Native Pasture","D3a","2016-08-16",3,4,3
"47145","47145",2016,"Full Season Improved Pasture","D3a","2016-10-18",3,5,4
"47145","47145",2016,"Full Season Improved Pasture","D3b","2016-11-14",4,5,4
"47145","47145",2016,"Full Season Improved Pasture","D4a","2016-11-15",4,5,4
"47147","47147",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47149","47149",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47151","47151",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47153","47153",2016,"Forage Sorghum","D2","2016-08-10",1,4,4
"47153","47153",2016,"Forage Sorghum","D3a","2016-09-13",3,4,4
"47153","47153",2016,"Forage Sorghum","D4a","2016-09-27",4,4,4
"47153","47153",2016,"Full Season Improved Pasture","D2","2016-07-25",1,5,5
"47153","47153",2016,"Full Season Improved Pasture","D3a","2016-09-13",3,5,5
"47153","47153",2016,"Full Season Improved Pasture","D4a","2016-09-27",4,5,5
"47153","47153",2016,"Full Season Improved Pasture","D4b","2016-10-24",5,5,5
"47153","47153",2016,"Native Pasture","D2","2016-07-25",1,4,1
"47155","47155",2016,"Full Season Improved Pasture","D3a","2016-11-01",3,5,4
"47155","47155",2016,"Full Season Improved Pasture","D4a","2016-11-15",4,5,4
"47159","47159",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47165","47165",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47169","47169",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47173","47173",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47175","47175",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47177","47177",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47181","47181",2016,"Full Season Improved Pasture","D3a","2016-11-01",3,5,4
"47181","47181",2016,"Full Season Improved Pasture","D3b","2016-11-28",4,5,4
"47185","47185",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"47187","47187",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"47189","47189",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"48037","48037",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"48037","48037",2016,"Native Pasture","D3a","2016-11-15",3,5,3
"48063","48063",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"48063","48063",2016,"Native Pasture","D3a","2016-11-22",3,5,3
"48067","48067",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"48067","48067",2016,"Native Pasture","D3a","2016-11-15",3,5,3
"48147","48147",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,4
"48147","48147",2016,"Full Season Improved Pasture","D3b","2016-12-19",4,5,4
"48147","48147",2016,"Native Pasture","D3a","2016-11-22",3,5,4
"48147","48147",2016,"Native Pasture","D3b","2016-12-19",4,5,4
"48203","48203",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"48203","48203",2016,"Native Pasture","D3a","2016-11-22",3,5,3
"48277","48277",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,4
"48277","48277",2016,"Full Season Improved Pasture","D3b","2016-12-19",4,5,4
"48277","48277",2016,"Native Pasture","D3a","2016-11-22",3,5,4
"48277","48277",2016,"Native Pasture","D3b","2016-12-19",4,5,4
"48315","48315",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"48315","48315",2016,"Native Pasture","D3a","2016-11-22",3,5,3
"48343","48343",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"48343","48343",2016,"Native Pasture","D3a","2016-11-15",3,5,3
"48387","48387",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"48387","48387",2016,"Native Pasture","D3a","2016-11-15",3,5,3
"48449","48449",2016,"Full Season Improved Pasture","D3a","2016-11-15",3,5,3
"48449","48449",2016,"Native Pasture","D3a","2016-11-15",3,5,3
"48459","48459",2016,"Full Season Improved Pasture","D3a","2016-11-22",3,5,3
"48459","48459",2016,"Native Pasture","D3a","2016-11-22",3,5,3
"49003","49003",2016,"Full Season Improved Pasture","D2","2015-10-26",1,5,1
"49003","49003",2016,"Native Pasture","D2","2016-02-25",1,5,1
"49007","49007",2016,"Full Season Improved Pasture","D2","2015-10-26",1,5,1
"49011","49011",2016,"Full Season Improved Pasture","D2","2015-10-26",1,5,1
"49011","49011",2016,"Native Pasture","D2","2016-04-25",1,5,1
"49013","49013",2016,"Full Season Improved Pasture","D2","2015-10-26",1,5,1
"49023","49023",2016,"Full Season Improved Pasture","D2","2015-10-26",1,5,1
"49023","49023",2016,"Native Pasture","D2","2016-02-25",1,5,1
"49027","49027",2016,"Full Season Improved Pasture","D2","2015-10-26",1,5,1
"49027","49027",2016,"Native Pasture","D2","2016-02-25",1,5,1
"49035","49035",2016,"Full Season Improved Pasture","D2","2015-10-26",1,5,1
"49039","49039",2016,"Full Season Improved Pasture","D2","2016-11-07",1,5,1
"49039","49039",2016,"Native Pasture","D2","2016-11-07",1,5,1
"49045","49045",2016,"Full Season Improved Pasture","D2","2015-10-26",1,5,1
"49045","49045",2016,"Native Pasture","D2","2016-02-25",1,5,1
"49049","49049",2016,"Full Season Improved Pasture","D2","2015-10-26",1,5,1
"49049","49049",2016,"Native Pasture","D2","2016-10-31",1,5,1
"49051","49051",2016,"Full Season Improved Pasture","D2","2016-10-31",1,5,1
"49051","49051",2016,"Native Pasture","D2","2016-10-31",1,5,1
"49057","49057",2016,"Full Season Improved Pasture","D2","2015-10-26",1,5,1
"49057","49057",2016,"Native Pasture","D2","2016-04-25",1,5,1
"56003","56003",2016,"Forage Sorghum","D2","2016-09-19",1,5,1
"56003","56003",2016,"Full Season Improved Pasture","D2","2016-05-26",1,5,1
"56003","56003",2016,"Native Pasture","D2","2016-05-26",1,5,1
"56005","56005",2016,"Forage Sorghum","D3a","2016-07-19",3,5,4
"56005","56005",2016,"Forage Sorghum","D3b","2016-08-15",4,5,4
"56005","56005",2016,"Full Season Improved Pasture","D3a","2016-07-19",3,5,4
"56005","56005",2016,"Full Season Improved Pasture","D3b","2016-08-15",4,5,4
"56005","56005",2016,"Native Pasture","D3a","2016-07-19",3,5,4
"56005","56005",2016,"Native Pasture","D3b","2016-08-15",4,5,4
"56011","56011",2016,"Forage Sorghum","D3a","2016-06-28",3,5,4
"56011","56011",2016,"Forage Sorghum","D3b","2016-07-25",4,5,4
"56011","56011",2016,"Full Season Improved Pasture","D3a","2016-06-28",3,5,4
"56011","56011",2016,"Full Season Improved Pasture","D3b","2016-07-25",4,5,4
"56011","56011",2016,"Native Pasture","D3a","2016-06-28",3,5,4
"56011","56011",2016,"Native Pasture","D3b","2016-07-25",4,5,4
"56019","56019",2016,"Full Season Improved Pasture","D2","2016-05-26",1,5,1
"56019","56019",2016,"Native Pasture","D2","2016-05-26",1,5,1
"56027","56027",2016,"Forage Sorghum","D3a","2016-07-19",3,5,3
"56027","56027",2016,"Forage Sorghum","D2","2016-09-26",1,5,3
"56027","56027",2016,"Full Season Improved Pasture","D3a","2016-07-19",3,5,3
"56027","56027",2016,"Full Season Improved Pasture","D2","2016-09-26",1,5,3
"56027","56027",2016,"Native Pasture","D3a","2016-07-19",3,5,3
"56027","56027",2016,"Native Pasture","D2","2016-09-26",1,5,3
"56029","56029",2016,"Forage Sorghum","D2","2016-10-03",1,5,1
"56029","56029",2016,"Full Season Improved Pasture","D2","2016-10-03",1,5,1
"56029","56029",2016,"Native Pasture","D2","2016-10-03",1,5,1
"56033","56033",2016,"Full Season Improved Pasture","D2","2016-05-26",1,5,1
"56033","56033",2016,"Native Pasture","D2","2016-05-26",1,5,1
"56043","56043",2016,"Full Season Improved Pasture","D2","2016-05-26",1,5,1
"56043","56043",2016,"Native Pasture","D2","2016-05-26",1,5,1
"56045","56045",2016,"Forage Sorghum","D3a","2016-06-28",3,5,4
"56045","56045",2016,"Forage Sorghum","D3b","2016-07-25",4,5,4
"56045","56045",2016,"Full Season Improved Pasture","D3a","2016-06-28",3,5,4
"56045","56045",2016,"Full Season Improved Pasture","D3b","2016-07-25",4,5,4
"56045","56045",2016,"Native Pasture","D3a","2016-06-28",3,5,4
"56045","56045",2016,"Native Pasture","D3b","2016-07-25",4,5,4
"72019","72019",2016,"Forage Sorghum","D3a","2016-01-01",3,5,4
"72019","72019",2016,"Forage Sorghum","D3b","2016-02-01",4,5,4
"72019","72019",2016,"Full Season Improved Pasture","D3a","2016-01-01",3,5,4
"72019","72019",2016,"Full Season Improved Pasture","D3b","2016-02-01",4,5,4
"72019","72019",2016,"Long Season Small Grains","D3a","2016-01-01",3,5,4
"72019","72019",2016,"Long Season Small Grains","D3b","2016-02-01",4,5,4
"72019","72019",2016,"Native Pasture","D3a","2016-01-01",3,5,4
"72019","72019",2016,"Native Pasture","D3b","2016-02-01",4,5,4
"72025","72025",2016,"Forage Sorghum","D3a","2016-01-01",3,5,4
"72025","72025",2016,"Forage Sorghum","D3b","2016-02-01",4,5,4
"72025","72025",2016,"Forage Sorghum","D2","2016-04-18",1,5,4
"72025","72025",2016,"Full Season Improved Pasture","D3a","2016-01-01",3,5,4
"72025","72025",2016,"Full Season Improved Pasture","D3b","2016-02-01",4,5,4
"72025","72025",2016,"Full Season Improved Pasture","D2","2016-04-18",1,5,4
"72025","72025",2016,"Long Season Small Grains","D3a","2016-01-01",3,5,4
"72025","72025",2016,"Long Season Small Grains","D3b","2016-02-01",4,5,4
"72025","72025",2016,"Long Season Small Grains","D2","2016-04-18",1,5,4
