"id","state","county","year","type","disaster","disaster_start_date","payment_type"
"45035","South Carolina","Dorchester",2012,"Long Season Small Grains","Drought",NA,"5 Month"
"45035","South Carolina","Dorchester",2026,"Native Pasture","Drought","2026-03-28","4 Month"
"45035","South Carolina","Dorchester",2015,"Native Pasture","Drought",NA,"1 Month"
"45035","South Carolina","Dorchester",2012,"Native Pasture","Drought",NA,"4 Month"
"45035","South Carolina","Dorchester",2011,"Native Pasture","Drought",NA,"Eligible"
"45037","South Carolina","Edgefield",2026,"Forage Sorghum","Drought","2026-04-15","4 Month"
"45037","South Carolina","Edgefield",2016,"Forage Sorghum","Drought",NA,"1 Month"
"45037","South Carolina","Edgefield",2012,"Forage Sorghum","Drought",NA,"4 Month"
"45037","South Carolina","Edgefield",2011,"Forage Sorghum","Drought",NA,"Eligible"
"45037","South Carolina","Edgefield",2008,"Forage Sorghum","Drought",NA,"Eligible"
"45037","South Carolina","Edgefield",2026,"Full Season Improved Mixed Pasture","Drought","2026-02-09","4 Month"
"45037","South Carolina","Edgefield",2026,"Full Season Improved Pasture","Drought","2026-04-11","4 Month"
"45037","South Carolina","Edgefield",2016,"Full Season Improved Pasture","Drought",NA,"1 Month"
"45037","South Carolina","Edgefield",2012,"Improved Pasture","Drought",NA,"5 Month"
"45037","South Carolina","Edgefield",2011,"Improved Pasture","Drought",NA,"Eligible"
"45037","South Carolina","Edgefield",2008,"Improved Pasture","Drought",NA,"Eligible"
"45037","South Carolina","Edgefield",2026,"Long Season Small Grains","Drought","2026-02-09","3 Month"
"45037","South Carolina","Edgefield",2017,"Long Season Small Grains","Drought",NA,"1 Month"
"45037","South Carolina","Edgefield",2013,"Long Season Small Grains","Drought",NA,"4 Month"
"45037","South Carolina","Edgefield",2012,"Long Season Small Grains","Drought",NA,"4 Month"
"45037","South Carolina","Edgefield",2026,"Native Pasture","Drought","2026-04-11","4 Month"
"45037","South Carolina","Edgefield",2016,"Native Pasture","Drought",NA,"1 Month"
"45037","South Carolina","Edgefield",2012,"Native Pasture","Drought",NA,"5 Month"
"45037","South Carolina","Edgefield",2011,"Native Pasture","Drought",NA,"Eligible"
"45037","South Carolina","Edgefield",2008,"Native Pasture","Drought",NA,"Eligible"
"45037","South Carolina","Edgefield",2009,"Small Grains","Drought",NA,"Eligible"
"45037","South Carolina","Edgefield",2008,"Small Grains","Drought",NA,"Eligible"
"45039","South Carolina","Fairfield",2026,"Forage Sorghum","Drought","2026-04-28","4 Month"
"45039","South Carolina","Fairfield",2015,"Forage Sorghum","Drought",NA,"1 Month"
"45039","South Carolina","Fairfield",2008,"Forage Sorghum","Drought",NA,"Eligible"
"45039","South Carolina","Fairfield",2026,"Full Season Improved Mixed Pasture","Drought","2026-02-09","4 Month"
"45039","South Carolina","Fairfield",2024,"Full Season Improved Mixed Pasture","Drought","2023-11-21","3 Month"
"45039","South Carolina","Fairfield",2026,"Full Season Improved Pasture","Drought","2026-04-11","4 Month"
"45039","South Carolina","Fairfield",2015,"Full Season Improved Pasture","Drought",NA,"1 Month"
"45039","South Carolina","Fairfield",2012,"Improved Pasture","Drought",NA,"1 Month"
"45039","South Carolina","Fairfield",2008,"Improved Pasture","Drought",NA,"Eligible"
"45039","South Carolina","Fairfield",2026,"Long Season Small Grains","Drought","2026-02-09","3 Month"
"45039","South Carolina","Fairfield",2024,"Long Season Small Grains","Drought","2023-11-21","3 Month"
"45039","South Carolina","Fairfield",2017,"Long Season Small Grains","Drought",NA,"1 Month"
"45039","South Carolina","Fairfield",2013,"Long Season Small Grains","Drought",NA,"1 Month"
"45039","South Carolina","Fairfield",2012,"Long Season Small Grains","Drought",NA,"1 Month"
"45039","South Carolina","Fairfield",2026,"Native Pasture","Drought","2026-04-11","4 Month"
"45039","South Carolina","Fairfield",2015,"Native Pasture","Drought",NA,"1 Month"
"45039","South Carolina","Fairfield",2012,"Native Pasture","Drought",NA,"1 Month"
"45039","South Carolina","Fairfield",2008,"Native Pasture","Drought",NA,"Eligible"
"45041","South Carolina","Florence",2026,"Forage Sorghum","Drought","2026-04-28","4 Month"
"45041","South Carolina","Florence",2024,"Forage Sorghum","Drought","2024-07-09","4 Month"
"45041","South Carolina","Florence",2015,"Forage Sorghum","Drought",NA,"1 Month"
"45041","South Carolina","Florence",2026,"Full Season Improved Mixed Pasture","Drought","2026-02-16","4 Month"
"45041","South Carolina","Florence",2024,"Full Season Improved Mixed Pasture","Drought","2024-07-09","4 Month"
"45041","South Carolina","Florence",2026,"Full Season Improved Pasture","Drought","2026-04-20","4 Month"
"45041","South Carolina","Florence",2024,"Full Season Improved Pasture","Drought","2024-07-09","4 Month"
"45041","South Carolina","Florence",2015,"Full Season Improved Pasture","Drought",NA,"1 Month"
"45041","South Carolina","Florence",2026,"Long Season Small Grains","Drought","2026-02-16","3 Month"
"45041","South Carolina","Florence",2026,"Native Pasture","Drought","2026-04-20","4 Month"
"45041","South Carolina","Florence",2024,"Native Pasture","Drought","2024-07-09","4 Month"
"45041","South Carolina","Florence",2015,"Native Pasture","Drought",NA,"1 Month"
"45041","South Carolina","Florence",2008,"Small Grains","Drought",NA,"Eligible"
"45043","South Carolina","Georgetown",2026,"Forage Sorghum","Drought","2026-04-21","4 Month"
"45043","South Carolina","Georgetown",2011,"Forage Sorghum","Drought",NA,"Eligible"
"45043","South Carolina","Georgetown",2026,"Full Season Improved Mixed Pasture","Drought","2026-03-09","4 Month"
"45043","South Carolina","Georgetown",2025,"Full Season Improved Mixed Pasture","Drought","2025-04-28","1 Month"
"45043","South Carolina","Georgetown",2026,"Full Season Improved Pasture","Drought","2026-03-28","4 Month"
"45043","South Carolina","Georgetown",2025,"Full Season Improved Pasture","Drought","2025-04-28","1 Month"
"45043","South Carolina","Georgetown",2012,"Improved Pasture","Drought",NA,"3 Month"
"45043","South Carolina","Georgetown",2011,"Improved Pasture","Drought",NA,"Eligible"
"45043","South Carolina","Georgetown",2026,"Long Season Small Grains","Drought","2026-03-09","3 Month"
"45043","South Carolina","Georgetown",2025,"Long Season Small Grains","Drought","2025-04-28","1 Month"
"45043","South Carolina","Georgetown",2012,"Long Season Small Grains","Drought",NA,"4 Month"
"45043","South Carolina","Georgetown",2026,"Native Pasture","Drought","2026-03-28","4 Month"
"45043","South Carolina","Georgetown",2025,"Native Pasture","Drought","2025-04-28","1 Month"
"45043","South Carolina","Georgetown",2012,"Native Pasture","Drought",NA,"1 Month"
"45043","South Carolina","Georgetown",2011,"Native Pasture","Drought",NA,"Eligible"
"45045","South Carolina","Greenville",2026,"Forage Sorghum","Drought","2026-04-15","4 Month"
"45045","South Carolina","Greenville",2019,"Forage Sorghum","Drought",NA,"3 Month"
"45045","South Carolina","Greenville",2012,"Forage Sorghum","Drought",NA,"1 Month"
"45045","South Carolina","Greenville",2011,"Forage Sorghum","Drought",NA,"Eligible"
"45045","South Carolina","Greenville",2008,"Forage Sorghum","Drought",NA,"Eligible"
"45045","South Carolina","Greenville",2026,"Full Season Improved Mixed Pasture","Drought","2026-02-02","4 Month"
"45045","South Carolina","Greenville",2024,"Full Season Improved Mixed Pasture","Drought","2023-11-15","3 Month"
"45045","South Carolina","Greenville",2023,"Full Season Improved Mixed Pasture","Drought","2023-11-07","3 Month"
"45045","South Carolina","Greenville",2019,"Full Season Improved Mixed Pasture","Drought",NA,"4 Month"
"45045","South Carolina","Greenville",2026,"Full Season Improved Pasture","Drought","2026-03-15","4 Month"
"45045","South Carolina","Greenville",2023,"Full Season Improved Pasture","Drought","2023-11-07","3 Month"
"45045","South Carolina","Greenville",2019,"Full Season Improved Pasture","Drought",NA,"4 Month"
"45045","South Carolina","Greenville",2017,"Full Season Improved Pasture","Drought",NA,"4 Month"
"45045","South Carolina","Greenville",2016,"Full Season Improved Pasture","Drought",NA,"4 Month"
"45045","South Carolina","Greenville",2012,"Improved Pasture","Drought",NA,"1 Month"
"45045","South Carolina","Greenville",2011,"Improved Pasture","Drought",NA,"Eligible"
"45045","South Carolina","Greenville",2009,"Improved Pasture","Drought",NA,"Eligible"
"45045","South Carolina","Greenville",2008,"Improved Pasture","Drought",NA,"Eligible"
"45045","South Carolina","Greenville",2026,"Long Season Small Grains","Drought","2026-02-02","4 Month"
"45045","South Carolina","Greenville",2024,"Long Season Small Grains","Drought","2023-11-07","4 Month"
"45045","South Carolina","Greenville",2020,"Long Season Small Grains","Drought","2019-11-02","3 Month"
"45045","South Carolina","Greenville",2017,"Long Season Small Grains","Drought",NA,"4 Month"
"45045","South Carolina","Greenville",2013,"Long Season Small Grains","Drought",NA,"1 Month"
"45045","South Carolina","Greenville",2012,"Long Season Small Grains","Drought",NA,"4 Month"
"45045","South Carolina","Greenville",2026,"Native Pasture","Drought","2026-03-15","4 Month"
"45045","South Carolina","Greenville",2023,"Native Pasture","Drought","2023-11-07","3 Month"
"45045","South Carolina","Greenville",2019,"Native Pasture","Drought",NA,"4 Month"
"45045","South Carolina","Greenville",2017,"Native Pasture","Drought",NA,"3 Month"
"45045","South Carolina","Greenville",2016,"Native Pasture","Drought",NA,"3 Month"
"45045","South Carolina","Greenville",2012,"Native Pasture","Drought",NA,"1 Month"
"45045","South Carolina","Greenville",2011,"Native Pasture","Drought",NA,"Eligible"
"45045","South Carolina","Greenville",2008,"Native Pasture","Drought",NA,"Eligible"
"45045","South Carolina","Greenville",2008,"Small Grains","Drought",NA,"Eligible"
"45047","South Carolina","Greenwood",2026,"Forage Sorghum","Drought","2026-04-15","4 Month"
"45047","South Carolina","Greenwood",2016,"Forage Sorghum","Drought",NA,"4 Month"
"45047","South Carolina","Greenwood",2012,"Forage Sorghum","Drought",NA,"4 Month"
"45047","South Carolina","Greenwood",2008,"Forage Sorghum","Drought",NA,"Eligible"
"45047","South Carolina","Greenwood",2026,"Full Season Improved Mixed Pasture","Drought","2026-02-09","4 Month"
"45047","South Carolina","Greenwood",2026,"Full Season Improved Pasture","Drought","2026-03-15","4 Month"
"45047","South Carolina","Greenwood",2016,"Full Season Improved Pasture","Drought",NA,"4 Month"
"45047","South Carolina","Greenwood",2012,"Improved Pasture","Drought",NA,"4 Month"
"45047","South Carolina","Greenwood",2009,"Improved Pasture","Drought",NA,"Eligible"
"45047","South Carolina","Greenwood",2008,"Improved Pasture","Drought",NA,"Eligible"
"45047","South Carolina","Greenwood",2026,"Long Season Small Grains","Drought","2026-02-09","4 Month"
"45047","South Carolina","Greenwood",2017,"Long Season Small Grains","Drought",NA,"4 Month"
"45047","South Carolina","Greenwood",2013,"Long Season Small Grains","Drought",NA,"4 Month"
"45047","South Carolina","Greenwood",2012,"Long Season Small Grains","Drought",NA,"4 Month"
"45047","South Carolina","Greenwood",2026,"Native Pasture","Drought","2026-03-15","4 Month"
"45047","South Carolina","Greenwood",2016,"Native Pasture","Drought",NA,"4 Month"
"45047","South Carolina","Greenwood",2012,"Native Pasture","Drought",NA,"4 Month"
"45047","South Carolina","Greenwood",2008,"Native Pasture","Drought",NA,"Eligible"
"45049","South Carolina","Hampton",2026,"Forage Sorghum","Drought","2026-04-15","5 Month"
"45049","South Carolina","Hampton",2022,"Forage Sorghum","Drought","2022-07-04","1 Month"
"45049","South Carolina","Hampton",2012,"Forage Sorghum","Drought",NA,"3 Month"
"45049","South Carolina","Hampton",2011,"Forage Sorghum","Drought",NA,"Eligible"
"45049","South Carolina","Hampton",2026,"Full Season Improved Mixed Pasture","Drought","2025-12-12","5 Month"
"45049","South Carolina","Hampton",2022,"Full Season Improved Mixed Pasture","Drought","2022-07-04","1 Month"
"45049","South Carolina","Hampton",2019,"Full Season Improved Mixed Pasture","Drought",NA,"1 Month"
"45049","South Carolina","Hampton",2026,"Full Season Improved Pasture","Drought","2026-03-24","5 Month"
"45049","South Carolina","Hampton",2022,"Full Season Improved Pasture","Drought","2022-07-04","1 Month"
"45049","South Carolina","Hampton",2019,"Full Season Improved Pasture","Drought",NA,"1 Month"
"45049","South Carolina","Hampton",2012,"Improved Pasture","Drought",NA,"4 Month"
"45049","South Carolina","Hampton",2011,"Improved Pasture","Drought",NA,"Eligible"
"45049","South Carolina","Hampton",2026,"Long Season Small Grains","Drought","2025-11-29","4 Month"
"45049","South Carolina","Hampton",2013,"Long Season Small Grains","Drought",NA,"3 Month"
"45049","South Carolina","Hampton",2012,"Long Season Small Grains","Drought",NA,"5 Month"
"45049","South Carolina","Hampton",2026,"Native Pasture","Drought","2026-03-24","5 Month"
"45049","South Carolina","Hampton",2022,"Native Pasture","Drought","2022-07-04","1 Month"
"45049","South Carolina","Hampton",2019,"Native Pasture","Drought",NA,"1 Month"
"45049","South Carolina","Hampton",2012,"Native Pasture","Drought",NA,"4 Month"
"45049","South Carolina","Hampton",2011,"Native Pasture","Drought",NA,"Eligible"
"45051","South Carolina","Horry",2026,"Forage Sorghum","Drought","2026-04-28","4 Month"
"45051","South Carolina","Horry",2024,"Forage Sorghum","Drought","2024-07-09","4 Month"
"45051","South Carolina","Horry",2011,"Forage Sorghum","Drought",NA,"Eligible"
"45051","South Carolina","Horry",2026,"Full Season Improved Mixed Pasture","Drought","2026-03-09","4 Month"
"45051","South Carolina","Horry",2025,"Full Season Improved Mixed Pasture","Drought","2025-04-28","1 Month"
"45051","South Carolina","Horry",2024,"Full Season Improved Mixed Pasture","Drought","2024-07-09","4 Month"
"45051","South Carolina","Horry",2026,"Full Season Improved Pasture","Drought","2026-03-28","4 Month"
"45051","South Carolina","Horry",2025,"Full Season Improved Pasture","Drought","2025-04-28","1 Month"
"45051","South Carolina","Horry",2024,"Full Season Improved Pasture","Drought","2024-07-09","4 Month"
"45051","South Carolina","Horry",2012,"Improved Pasture","Drought",NA,"3 Month"
"45051","South Carolina","Horry",2011,"Improved Pasture","Drought",NA,"Eligible"
"45051","South Carolina","Horry",2026,"Long Season Small Grains","Drought","2026-03-09","3 Month"
"45051","South Carolina","Horry",2025,"Long Season Small Grains","Drought","2025-04-28","1 Month"
"45051","South Carolina","Horry",2012,"Long Season Small Grains","Drought",NA,"4 Month"
"45051","South Carolina","Horry",2026,"Native Pasture","Drought","2026-03-28","4 Month"
"45051","South Carolina","Horry",2025,"Native Pasture","Drought","2025-04-28","1 Month"
"45051","South Carolina","Horry",2024,"Native Pasture","Drought","2024-07-09","4 Month"
"45051","South Carolina","Horry",2011,"Native Pasture","Drought",NA,"Eligible"
"45051","South Carolina","Horry",2008,"Small Grains","Drought",NA,"Eligible"
"45053","South Carolina","Jasper",2026,"Forage Sorghum","Drought","2026-04-15","5 Month"
"45053","South Carolina","Jasper",2022,"Forage Sorghum","Drought","2022-07-04","1 Month"
"45053","South Carolina","Jasper",2012,"Forage Sorghum","Drought",NA,"3 Month"
"45053","South Carolina","Jasper",2011,"Forage Sorghum","Drought",NA,"Eligible"
"45053","South Carolina","Jasper",2026,"Full Season Improved Mixed Pasture","Drought","2026-02-02","5 Month"
"45053","South Carolina","Jasper",2022,"Full Season Improved Mixed Pasture","Drought","2022-07-04","1 Month"
"45053","South Carolina","Jasper",2026,"Full Season Improved Pasture","Drought","2026-03-24","5 Month"
"45053","South Carolina","Jasper",2022,"Full Season Improved Pasture","Drought","2022-07-04","1 Month"
"45053","South Carolina","Jasper",2012,"Improved Pasture","Drought",NA,"4 Month"
"45053","South Carolina","Jasper",2011,"Improved Pasture","Drought",NA,"Eligible"
"45053","South Carolina","Jasper",2026,"Long Season Small Grains","Drought","2026-02-02","4 Month"
"45053","South Carolina","Jasper",2013,"Long Season Small Grains","Drought",NA,"3 Month"
"45053","South Carolina","Jasper",2012,"Long Season Small Grains","Drought",NA,"5 Month"
"45053","South Carolina","Jasper",2026,"Native Pasture","Drought","2026-03-24","5 Month"
"45053","South Carolina","Jasper",2022,"Native Pasture","Drought","2022-07-04","1 Month"
